Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-07T13:36:33.046Z","","","Included","auto","No","4777","0","138752","1931","145460","0.05"
"2026-01-07T13:35:43.405Z","","","Included","auto","No","4182","2797","27002","474","34455","0.02"
"2026-01-07T13:32:03.593Z","","","Included","auto","No","28630","0","70656","2151","101437","0.07"
"2026-01-07T13:30:43.926Z","","","Included","auto","No","7662","0","117248","1695","126605","0.05"
"2026-01-07T13:20:18.034Z","","","Included","auto","No","21020","0","43520","4555","69095","0.06"
"2026-01-07T12:38:01.757Z","","","Included","auto","No","6412","1614","30253","941","39220","0.02"
"2026-01-07T12:22:14.104Z","","","Included","auto","No","4775","2221","26468","1690","35154","0.03"
"2026-01-07T12:04:53.947Z","","","Included","auto","No","40546","26085","179664","2570","248865","0.14"
"2026-01-07T12:02:59.611Z","","","Included","auto","No","2903","0","80896","1328","85127","0.03"
"2026-01-07T11:50:19.408Z","","","Included","auto","No","8534","0","60928","2855","72317","0.04"
"2026-01-07T11:48:23.736Z","","","Included","auto","No","6921","0","37376","1585","45882","0.03"
"2026-01-07T10:24:47.952Z","","","Included","auto","No","3441","0","25600","340","29381","0.01"
"2026-01-07T10:23:44.338Z","","","Included","auto","No","6405","0","153600","2323","162328","0.06"
"2026-01-07T10:19:09.768Z","","","Included","auto","No","2712","0","62464","2129","67305","0.03"
"2026-01-07T10:17:02.714Z","","","Included","auto","No","5351","0","51712","1446","58509","0.03"
"2026-01-07T10:09:43.853Z","","","Included","auto","No","9141","0","48640","2803","60584","0.04"
"2026-01-07T09:47:34.709Z","","","Included","auto","No","10399","0","372224","1432","384055","0.11"
"2026-01-07T09:44:52.349Z","","","Included","auto","No","4748","0","338432","2364","345544","0.10"
"2026-01-07T09:42:30.993Z","","","Included","auto","No","10965","0","425984","2817","439766","0.14"
"2026-01-07T09:39:20.164Z","","","Included","auto","No","9201","0","432128","4879","446208","0.15"
"2026-01-07T09:37:26.325Z","","","Included","auto","No","11901","0","306176","3819","321896","0.11"
"2026-01-07T09:35:36.982Z","","","Included","auto","No","4738","0","195072","1600","201410","0.06"
"2026-01-07T09:34:19.330Z","","","Included","auto","No","7561","0","209920","2092","219573","0.07"
"2026-01-07T09:31:08.791Z","","","Included","auto","No","24800","0","127488","1814","154102","0.07"
"2026-01-07T09:13:22.118Z","","","Included","auto","No","28016","0","155648","2261","185925","0.09"
"2026-01-07T09:06:40.743Z","","","Included","auto","No","5093","0","102400","1639","109132","0.04"
"2026-01-07T09:02:44.070Z","","","Included","auto","No","3618","0","88064","1552","93234","0.04"
"2026-01-07T09:00:49.380Z","","","Included","auto","No","4156","0","75776","1533","81465","0.03"
"2026-01-07T08:56:25.519Z","","","Included","auto","No","10403","0","53760","1051","65214","0.03"
"2026-01-07T08:52:17.958Z","","","Included","auto","No","22607","0","83968","991","107566","0.06"
"2026-01-07T08:16:24.739Z","","","Included","auto","No","10841","0","156160","3047","170048","0.07"
"2026-01-07T08:09:47.484Z","","","Included","auto","No","10764","0","45568","1744","58076","0.04"
"2026-01-06T22:16:38.664Z","","","Included","auto","No","2742","0","94976","868","98586","0.03"
"2026-01-06T22:14:50.506Z","","","Included","auto","No","3884","0","115968","1295","121147","0.04"
"2026-01-06T22:13:18.071Z","","","Included","auto","No","3909","0","128512","1506","133927","0.05"
"2026-01-06T22:12:10.625Z","","","Included","auto","No","4629","0","86016","1715","92360","0.04"
"2026-01-06T22:11:06.872Z","","","Included","auto","No","14482","0","53760","1235","69477","0.04"
"2026-01-06T21:18:41.907Z","","","Included","auto","No","30622","6685","124663","1913","163883","0.09"
"2026-01-06T20:42:18.524Z","","","Included","auto","No","24663","14657","143361","3420","186101","0.11"
"2026-01-06T19:17:01.158Z","","","Included","auto","No","16126","8798","69249","1677","95850","0.06"
"2026-01-06T18:53:59.067Z","","","Included","auto","No","10755","1804","71112","3021","86692","0.05"
"2026-01-06T18:34:43.487Z","","","Included","auto","No","13806","0","155136","2703","171645","0.07"
"2026-01-06T18:15:51.820Z","","","Included","auto","No","7785","1226","98304","3280","110595","0.06"
"2026-01-06T18:13:28.977Z","","","Included","auto","No","4609","0","75776","1800","82185","0.04"
"2026-01-06T18:12:32.124Z","","","Included","auto","No","7921","0","75264","2038","85223","0.04"
"2026-01-06T18:04:37.644Z","","","Included","auto","No","12198","237","80896","3287","96618","0.06"
"2026-01-06T17:56:24.377Z","","","Included","auto","No","7638","0","180224","1205","189067","0.06"
"2026-01-06T17:47:51.900Z","","","Included","auto","No","36871","0","87040","1691","125602","0.08"
"2026-01-06T17:43:19.059Z","","","Included","auto","No","3650","0","21504","637","25791","0.01"
"2026-01-06T17:39:39.319Z","","","Included","auto","No","2970","855","31987","639","36451","0.02"
"2026-01-06T16:52:58.886Z","","","Included","auto","No","8248","0","228864","2653","239765","0.08"
"2026-01-06T16:50:08.926Z","","","Included","auto","No","25625","0","345600","4070","375295","0.14"
"2026-01-06T16:33:57.268Z","","","Included","auto","No","12587","0","105984","3101","121672","0.06"
"2026-01-06T16:20:15.302Z","","","Included","auto","No","9189","0","110080","2661","121930","0.05"
"2026-01-06T16:17:11.426Z","","","Included","auto","No","9110","0","43008","820","52938","0.03"
"2026-01-06T14:22:12.207Z","","","Included","auto","No","9173","0","296960","1798","307931","0.10"
"2026-01-06T14:17:42.277Z","","","Included","auto","No","5653","0","219136","822","225611","0.07"
"2026-01-06T14:14:12.137Z","","","Included","auto","No","60217","0","194560","1255","256032","0.13"
"2026-01-06T14:12:05.222Z","","","Included","auto","No","14067","0","219648","1305","235020","0.08"
"2026-01-06T14:09:46.355Z","","","Included","auto","No","25376","0","143872","1886","171134","0.08"
"2026-01-06T01:28:11.654Z","","","Included","auto","No","16901","839","108552","3513","129805","0.07"
"2026-01-06T01:06:45.211Z","","","Included","auto","No","8223","0","152064","1606","161893","0.06"
"2026-01-06T01:03:00.749Z","","","Included","auto","No","4097","0","83968","1195","89260","0.03"
"2026-01-06T01:00:29.381Z","","","Included","auto","No","16023","0","104960","2721","123704","0.06"
"2026-01-06T00:44:18.647Z","","","Included","auto","No","16398","0","75264","2108","93770","0.05"
"2026-01-06T00:22:26.994Z","","","Included","auto","No","51036","29389","303696","5357","389478","0.21"
"2026-01-06T00:12:56.878Z","","","Included","auto","No","35240","3852","310653","8142","357887","0.18"
"2026-01-06T00:11:02.097Z","","","Included","auto","No","10903","0","55296","3462","69661","0.05"
"2026-01-06T00:00:22.090Z","","","Included","auto","No","2687","0","231936","654","235277","0.07"
"2026-01-05T23:59:59.810Z","","","Included","auto","No","2684","0","179200","731","182615","0.05"
"2026-01-05T23:56:12.207Z","","","Included","auto","No","2996","0","172544","779","176319","0.05"
"2026-01-05T23:54:42.772Z","","","Included","auto","No","3598","0","163328","1250","168176","0.05"
"2026-01-05T23:52:57.006Z","","","Included","auto","No","35048","0","119296","1337","155681","0.08"
"2026-01-05T23:49:25.892Z","","","Included","auto","No","8064","0","128000","1092","137156","0.05"
"2026-01-05T23:47:31.430Z","","","Included","auto","No","12941","0","132608","1667","147216","0.06"
"2026-01-05T23:42:05.286Z","","","Included","auto","No","42217","0","3072","370","45659","0.06"
"2026-01-05T23:33:00.653Z","","","Included","auto","No","3251","0","17920","907","22078","0.01"
"2026-01-05T23:31:47.653Z","","","Included","auto","No","15162","0","3072","662","18896","0.02"
"2026-01-05T23:27:47.930Z","","","Included","auto","No","5605","0","67072","1296","73973","0.03"
"2026-01-05T23:23:09.100Z","","","Included","auto","No","9695","0","42496","2049","54240","0.04"
"2026-01-05T22:53:45.051Z","","","Included","auto","No","8357","0","309248","2964","320569","0.11"
"2026-01-05T22:51:31.893Z","","","Included","auto","No","36060","0","121856","1633","159549","0.09"
"2026-01-05T22:50:24.842Z","","","Included","auto","No","4982","0","167936","2083","175001","0.06"
"2026-01-05T22:44:39.746Z","","","Included","auto","No","2536","0","94720","487","97743","0.03"
"2026-01-05T22:39:20.552Z","","","Included","auto","No","4024","2017","117760","1818","125619","0.05"
"2026-01-05T22:37:28.128Z","","","Included","auto","No","9361","0","120832","2365","132558","0.06"
"2026-01-05T22:33:54.471Z","","","Included","auto","No","15185","0","39424","1216","55825","0.04"
"2026-01-05T21:16:41.905Z","","","Included","auto","No","3098","0","63488","508","67094","0.02"
"2026-01-05T21:12:43.839Z","","","Included","auto","No","3329","0","39936","1057","44322","0.02"
"2026-01-05T21:11:21.932Z","","","Included","auto","No","4585","0","29184","1401","35170","0.02"
"2026-01-05T20:35:24.787Z","","","Included","auto","No","7704","2659","22630","2168","35161","0.03"
"2026-01-05T20:31:47.859Z","","","Included","auto","No","7742","440","16622","975","25779","0.02"
"2026-01-05T20:14:34.249Z","","","Included","auto","No","12735","0","212992","1890","227617","0.08"
"2026-01-05T20:09:40.389Z","","","Included","auto","No","64536","0","67072","871","132479","0.10"
"2026-01-05T20:07:51.874Z","","","Included","auto","No","3674","0","126464","646","130784","0.04"
"2026-01-05T20:05:46.432Z","","","Included","auto","No","59161","0","292864","4613","356638","0.17"
"2026-01-05T19:11:59.625Z","","","Included","auto","No","40501","0","40704","1186","82391","0.07"
"2026-01-05T19:08:31.727Z","","","Included","auto","No","2856","0","112128","668","115652","0.04"
"2026-01-05T19:06:13.505Z","","","Included","auto","No","31019","0","76800","598","108417","0.06"
"2026-01-05T18:54:30.603Z","","","Included","auto","No","12215","0","173824","2022","188061","0.07"
"2026-01-05T18:50:25.743Z","","","Included","auto","No","22478","0","96768","2960","122206","0.07"
"2026-01-05T18:30:48.105Z","","","Included","auto","No","10140","0","239616","4660","254416","0.10"
"2026-01-05T18:27:37.783Z","","","Included","auto","No","42579","0","129024","7362","178965","0.13"
"2026-01-05T18:23:20.881Z","","","Included","auto","No","16173","0","109312","3568","129053","0.07"
"2026-01-05T18:22:44.386Z","","","Included","auto","No","51384","0","442368","5726","499478","0.21"
"2026-01-05T18:18:42.675Z","","","Included","auto","No","1492","0","82432","629","84553","0.03"
"2026-01-05T18:14:30.109Z","","","Included","auto","No","22248","0","116480","2370","141098","0.07"
"2026-01-05T18:10:49.440Z","","","Included","auto","No","6827","0","128000","1231","136058","0.05"
"2026-01-05T18:10:03.300Z","","","Included","auto","No","1775","0","39168","615","41558","0.02"
"2026-01-05T18:09:08.202Z","","","Included","auto","No","4262","0","82688","1322","88272","0.03"
"2026-01-05T18:08:23.966Z","","","Included","auto","No","1782","0","32256","819","34857","0.02"
"2026-01-05T18:02:54.292Z","","","Included","auto","No","8594","0","50688","1833","61115","0.03"
"2026-01-05T17:56:40.668Z","","","Included","auto","No","24808","0","91648","1982","118438","0.07"
"2026-01-05T16:36:43.309Z","","","Included","auto","No","19880","0","23296","692","43868","0.03"
"2026-01-05T16:35:08.762Z","","","Included","auto","No","14315","0","77568","1932","93815","0.05"
"2026-01-05T16:30:30.998Z","","","Included","auto","No","74437","0","264192","2260","340889","0.17"
"2026-01-05T16:21:03.677Z","","","Included","auto","No","49654","0","532736","4814","587204","0.22"
"2026-01-05T16:17:13.396Z","","","Included","auto","No","34883","0","124928","3082","162893","0.09"
"2026-01-05T16:14:04.919Z","","","Included","auto","No","17072","0","103168","1335","121575","0.06"
"2026-01-05T16:09:27.558Z","","","Included","auto","No","26368","0","57600","1566","85534","0.06"
"2026-01-05T16:05:07.257Z","","","Included","auto","No","9771","0","212480","3459","225710","0.09"
"2026-01-05T16:02:14.341Z","","","Included","auto","No","9423","0","44032","1943","55398","0.03"
"2026-01-05T15:50:39.338Z","","","Included","auto","No","20150","0","99584","1965","121699","0.06"
"2026-01-05T15:47:06.781Z","","","Included","auto","No","41968","5983","129743","4339","182033","0.12"
"2026-01-05T15:45:26.546Z","","","Included","auto","No","7039","663","36060","1271","45033","0.03"
"2026-01-05T15:37:13.738Z","","","Included","auto","No","151049","0","156416","1428","308893","0.24"
"2026-01-05T15:30:32.938Z","","","Included","auto","No","149674","0","1274624","9125","1433423","0.56"
"2026-01-05T15:16:34.161Z","","","Included","auto","No","13360","0","477440","3474","494274","0.16"
"2026-01-05T15:13:11.180Z","","","Included","auto","No","17276","0","787456","2146","806878","0.23"
"2026-01-05T15:08:20.185Z","","","Included","auto","No","18453","0","694528","5470","718451","0.23"
"2026-01-05T15:03:39.279Z","","","Included","auto","No","26657","0","487936","5640","520233","0.19"
"2026-01-05T14:58:28.903Z","","","Included","auto","No","12641","0","442368","5290","460299","0.16"
"2026-01-05T14:57:09.793Z","","","Included","auto","No","15229","0","208896","2302","226427","0.09"
"2026-01-05T14:29:59.967Z","","","Included","auto","No","43616","0","223232","4600","271448","0.14"
"2026-01-05T14:27:03.917Z","","","Included","auto","No","5074","0","91136","1577","97787","0.04"
"2026-01-05T14:22:39.277Z","","","Included","auto","No","24149","0","82944","3216","110309","0.07"
"2026-01-05T14:18:57.105Z","","","Included","auto","No","13789","0","717056","4035","734880","0.22"
"2026-01-05T14:14:45.029Z","","","Included","auto","No","50668","0","94720","815","146203","0.09"
"2026-01-05T14:09:50.731Z","","","Included","auto","No","2373","0","157952","1238","161563","0.05"
"2026-01-05T14:08:09.264Z","","","Included","auto","No","1732","0","152832","531","155095","0.04"
"2026-01-05T14:06:29.759Z","","","Included","auto","No","7631","763","141568","1647","151609","0.06"
"2026-01-05T13:58:28.877Z","","","Included","auto","No","36733","0","417792","6248","460773","0.19"
"2026-01-05T13:58:00.842Z","","","Included","auto","No","4338","0","55296","1551","61185","0.03"
"2026-01-05T13:55:35.174Z","","","Included","auto","No","24378","0","56832","2903","84113","0.06"
"2026-01-05T13:49:18.512Z","","","Included","auto","No","48118","0","1666048","9092","1723258","0.53"
"2026-01-05T13:46:07.135Z","","","Included","auto","No","14289","0","88832","217","103338","0.04"
"2026-01-05T13:35:50.338Z","","","Included","auto","No","17507","0","118272","9022","144801","0.11"
"2026-01-05T13:31:28.621Z","","","Included","auto","No","16795","0","49920","8866","75581","0.09"
"2026-01-05T13:29:56.350Z","","","Included","auto","No","6584","0","38656","1253","46493","0.03"
"2026-01-05T13:28:13.278Z","","","Included","auto","No","15359","0","32000","6575","53934","0.07"
"2026-01-04T16:38:24.192Z","","","Included","auto","No","29372","815","135165","7672","173024","0.12"
"2026-01-04T16:32:42.393Z","","","Included","auto","No","24632","0","1222400","7741","1254773","0.38"
"2026-01-04T16:01:00.849Z","","","Included","auto","No","72691","0","360704","7511","440906","0.23"
"2026-01-04T15:59:16.073Z","","","Included","auto","No","11982","0","145920","1568","159470","0.06"
"2026-01-04T15:53:46.953Z","","","Included","auto","No","43229","243149","78848","7150","372376","0.42"
"2026-01-03T15:21:35.997Z","","","Included","auto","No","140801","0","704768","5992","851561","0.39"
"2026-01-03T15:19:10.456Z","","","Included","auto","No","11746","0","359680","4189","375615","0.13"
"2026-01-03T15:14:44.537Z","","","Included","auto","No","40033","0","407296","2098","449427","0.16"
"2026-01-03T15:08:50.716Z","","","Included","auto","No","44270","0","1090816","12774","1147860","0.40"
"2026-01-03T15:04:07.740Z","","","Included","auto","No","66800","0","1158656","4081","1229537","0.40"
"2026-01-03T15:03:16.514Z","","","Included","auto","No","13626","0","338176","948","352750","0.11"
"2026-01-03T15:00:37.762Z","","","Included","auto","No","45782","0","935424","11330","992536","0.36"
"2026-01-03T14:58:41.107Z","","","Included","auto","No","10736","0","404736","2022","417494","0.13"
"2026-01-03T14:57:04.521Z","","","Included","auto","No","2942","0","258816","872","262630","0.07"
"2026-01-03T14:53:14.909Z","","","Included","auto","No","125953","2994","251392","1484","381823","0.23"
"2026-01-03T14:47:05.783Z","","","Included","auto","No","19359","2718","358400","2139","382616","0.13"
"2026-01-03T14:45:09.270Z","","","Included","auto","No","20423","0","439296","3549","463268","0.16"
"2026-01-03T14:43:23.073Z","","","Included","auto","No","29094","0","588288","3852","621234","0.21"
"2026-01-03T14:40:42.894Z","","","Included","auto","No","50795","1461","477696","5180","535132","0.22"
"2026-01-03T14:36:34.815Z","","","Included","auto","No","49711","146436","759808","21995","977950","0.57"
"2026-01-03T14:30:19.408Z","","","Included","auto","No","172794","0","536832","7361","716987","0.39"
"2026-01-03T14:21:12.271Z","","","Included","auto","No","158078","0","171520","3244","332842","0.26"
"2026-01-03T14:18:39.569Z","","","Included","auto","No","7769","0","451072","3815","462656","0.15"
"2026-01-03T14:13:07.231Z","","","Included","auto","No","4110","0","877824","1484","883418","0.23"
"2026-01-03T14:11:42.095Z","","","Included","auto","No","137172","0","728320","1206","866698","0.36"
"2026-01-03T14:07:12.348Z","","","Included","auto","No","4274","0","41728","1653","47655","0.03"
"2026-01-03T14:00:50.598Z","","","Included","auto","No","170946","0","2155008","17682","2343636","0.86"
"2026-01-03T13:51:02.906Z","","","Included","auto","No","157977","0","334080","3687","495744","0.30"
"2026-01-03T13:46:53.418Z","","","Included","auto","No","25646","0","390912","8292","424850","0.18"
"2026-01-03T13:43:10.402Z","","","Included","auto","No","22538","0","325888","6282","354708","0.15"
"2026-01-03T13:38:01.929Z","","","Included","auto","No","12604","0","269568","5334","287506","0.12"
"2026-01-03T13:29:43.726Z","","","Included","auto","No","35021","0","204032","5247","244300","0.13"
"2026-01-03T13:26:45.214Z","","","Included","auto","No","39863","0","133120","4851","177834","0.11"
"2026-01-03T13:20:00.633Z","","","Included","auto","No","41176","0","124672","6384","172232","0.12"
"2026-01-03T12:47:06.028Z","","","Included","auto","No","23272","90","28565","204","52131","0.04"
"2026-01-03T12:38:57.684Z","","","Included","auto","No","657","21722","29548","186","52113","0.04"
"2026-01-03T12:35:11.610Z","","","Included","auto","No","22622","0","123791","4978","151391","0.09"
"2026-01-03T12:11:27.660Z","","","Included","auto","No","860","0","30208","264","31332","0.01"
"2026-01-03T12:08:55.976Z","","","Included","auto","No","207","0","9984","111","10302","0.003"
"2026-01-03T12:01:59.816Z","","","Included","auto","No","2695","355","30320","991","34361","0.02"
"2026-01-03T11:52:02.318Z","","","Included","auto","No","4737","0","69120","836","74693","0.03"
"2026-01-03T11:51:11.650Z","","","Included","auto","No","207","0","9984","109","10300","0.003"
"2026-01-03T11:49:25.505Z","","","Included","auto","No","207","0","9984","131","10322","0.004"
"2026-01-03T11:48:32.492Z","","","Included","auto","No","207","0","9984","111","10302","0.003"
"2026-01-03T11:45:49.575Z","","","Included","auto","No","582","0","19968","178","20728","0.01"
"2026-01-03T11:43:56.123Z","","","Included","auto","No","1765","0","51200","583","53548","0.02"
"2026-01-03T11:43:06.673Z","","","Included","auto","No","1090","0","19456","173","20719","0.01"
"2026-01-03T11:42:04.910Z","","","Included","auto","No","1367","0","40192","229","41788","0.01"
"2026-01-03T11:40:00.395Z","","","Included","auto","No","6880","0","206080","4081","217041","0.08"
"2026-01-03T11:38:46.694Z","","","Included","auto","No","8630","0","197632","2363","208625","0.07"
"2026-01-03T11:38:07.340Z","","","Included","auto","No","2332","0","144640","905","147877","0.04"
"2026-01-03T11:33:51.436Z","","","Included","auto","No","9834","0","328704","3350","341888","0.11"
"2026-01-03T11:33:22.821Z","","","Included","auto","No","1472","0","80128","309","81909","0.02"
"2026-01-03T11:31:40.860Z","","","Included","auto","No","12405","0","246272","3167","261844","0.10"
"2026-01-03T11:30:25.466Z","","","Included","auto","No","5743","0","232448","1978","240169","0.08"
"2026-01-03T11:29:03.247Z","","","Included","auto","No","6794","0","225024","3284","235102","0.08"
"2026-01-03T11:27:39.876Z","","","Included","auto","No","10368","0","37632","752","48752","0.03"
"2026-01-03T11:06:37.590Z","","","Included","auto","No","6226","0","158208","2276","166710","0.06"
"2026-01-03T11:04:58.443Z","","","Included","auto","No","6251","0","76032","2810","85093","0.04"
"2026-01-03T11:00:21.290Z","","","Included","auto","No","13738","0","151040","4678","169456","0.08"
"2026-01-03T10:58:51.823Z","","","Included","auto","No","6386","0","26368","918","33672","0.02"
"2025-12-28T18:16:27.484Z","","","Included","auto","No","25289","65235","330659","1501","422684","0.20"
"2025-12-28T18:11:30.759Z","","","Included","auto","No","70687","502981","427464","11894","1013026","0.90"
"2025-12-28T15:25:46.927Z","","","Included","auto","No","5122","7592","451770","1140","465624","0.14"
"2025-12-28T15:21:56.860Z","","","Included","auto","No","111307","23572","532126","3829","670834","0.32"
"2025-12-28T15:17:16.396Z","","","Included","auto","No","101977","80084","592389","5898","780348","0.41"
"2025-12-28T15:09:05.922Z","","","Included","auto","No","17652","10306","828227","5298","861483","0.27"
"2025-12-28T15:06:17.242Z","","","Included","auto","No","15434","9756","279642","3100","307932","0.12"
"2025-12-28T15:04:27.616Z","","","Included","auto","No","29204","41107","129370","1972","201653","0.13"
"2025-12-28T15:00:47.114Z","","","Included","auto","No","54433","11866","514664","4311","585274","0.24"
"2025-12-28T14:57:31.419Z","","","Included","auto","No","174503","5808","503099","1717","685127","0.36"
"2025-12-28T14:55:47.909Z","","","Included","auto","No","168065","2063","488216","1239","659583","0.34"
"2025-12-28T14:45:22.371Z","","","Included","auto","No","8390","20322","443255","1327","473294","0.15"
"2025-12-28T14:39:30.297Z","","","Included","auto","No","156029","124743","662052","1868","944692","0.53"
"2025-12-28T14:31:01.706Z","","","Included","auto","No","11371","121078","614889","3029","750367","0.34"
"2025-12-28T14:26:19.604Z","","","Included","auto","No","11651","18251","535824","1705","567431","0.18"
"2025-12-28T14:24:45.314Z","","","Included","auto","No","138062","0","294144","1546","433752","0.26"
"2025-12-28T14:19:23.493Z","","","Included","auto","No","131368","11765","638248","3257","784638","0.36"
"2025-12-28T14:16:27.918Z","","","Included","auto","No","15121","13728","703829","3258","735936","0.23"
"2025-12-28T14:12:43.918Z","","","Included","auto","No","113694","14423","545501","3803","677421","0.32"
"2025-12-28T14:07:09.142Z","","","Included","auto","No","9372","8285","904612","2848","925117","0.27"
"2025-12-28T14:02:25.797Z","","","Included","auto","No","39191","16255","297229","8139","360814","0.19"
"2025-12-28T13:59:01.458Z","","","Included","auto","No","80216","18037","610260","7571","716084","0.32"
"2025-12-28T13:55:46.961Z","","","Included","auto","No","61531","35386","453038","4227","554182","0.26"
"2025-12-28T13:51:58.716Z","","","Included","auto","No","46864","352550","414914","6924","821252","0.64"
"2025-12-25T06:43:50.005Z","","","Included","auto","No","91159","0","1060608","5970","1157737","0.41"
"2025-12-25T06:37:26.021Z","","","Included","auto","No","76027","0","153600","2919","232546","0.15"
"2025-12-25T06:23:03.127Z","","","Included","auto","No","27193","0","514048","11710","552951","0.23"
"2025-12-25T06:12:18.695Z","","","Included","auto","No","33443","0","572416","8143","614002","0.23"
"2025-12-25T06:04:03.399Z","","","Included","auto","No","121150","0","239616","6502","367268","0.25"
"2025-12-25T05:59:27.381Z","","","Included","auto","No","79492","30767","181543","8686","300488","0.24"
"2025-12-24T19:39:52.177Z","","","Included","auto","No","2971","0","273664","885","277520","0.08"
"2025-12-24T19:38:26.417Z","","","Included","auto","No","35136","0","357376","4077","396589","0.16"
"2025-12-24T19:35:08.779Z","","","Included","auto","No","23431","0","543488","7800","574719","0.21"
"2025-12-24T19:29:56.959Z","","","Included","auto","No","26140","0","769792","9977","805909","0.28"
"2025-12-24T19:26:03.265Z","","","Included","auto","No","85675","162006","615168","19892","882741","0.58"
"2025-12-24T19:23:57.177Z","","","Included","auto","No","2307","0","346368","804","349479","0.09"
"2025-12-24T19:23:49.259Z","","","Included","auto","No","171746","0","357632","6046","535424","0.34"
"2025-12-24T19:22:56.542Z","","","Included","auto","No","190513","0","1357568","8126","1556207","0.63"
"2025-12-24T19:21:12.251Z","","","Included","auto","No","9196","0","624128","2917","636241","0.19"
"2025-12-24T19:20:25.584Z","","","Included","auto","No","2689","0","453120","794","456603","0.12"
"2025-12-24T19:18:58.270Z","","","Included","auto","No","17168","0","708608","2164","727940","0.21"
"2025-12-24T19:17:35.499Z","","","Included","auto","No","4271","0","525056","1811","531138","0.15"
"2025-12-24T19:16:03.068Z","","","Included","auto","No","15383","0","612608","2475","630466","0.19"
"2025-12-24T19:12:21.608Z","","","Included","auto","No","2262","0","226048","962","229272","0.07"
"2025-12-24T19:11:09.754Z","","","Included","auto","No","7758","0","322048","2913","332719","0.11"
"2025-12-24T19:09:08.269Z","","","Included","auto","No","50309","0","1035520","4237","1090066","0.35"
"2025-12-24T18:24:10.080Z","","","Included","auto","No","227407","0","1940224","7601","2175232","0.81"
"2025-12-24T16:54:34.950Z","","","Included","auto","No","325803","0","4281856","27343","4635002","1.64"
"2025-12-24T16:31:47.084Z","","","Included","auto","No","83087","0","94208","5168","182463","0.16"
"2025-12-24T16:27:48.796Z","","","Included","auto","No","64716","0","241664","7845","314225","0.19"
"2025-12-24T16:23:01.580Z","","","Included","auto","No","9859","0","160256","4611","174726","0.08"
"2025-12-24T16:12:43.522Z","","","Included","auto","No","3792","0","152832","702","157326","0.05"
"2025-12-24T16:09:01.006Z","","","Included","auto","No","66681","152596","407296","19362","645935","0.49"
"2025-12-24T15:37:59.207Z","","","Included","auto","No","210763","0","2935296","6655","3152714","1.04"
"2025-12-24T15:35:15.606Z","","","Included","auto","No","3892","0","307712","2502","314106","0.10"
"2025-12-24T15:33:15.717Z","","","Included","auto","No","8548","0","594944","1903","605395","0.17"
"2025-12-24T15:31:19.477Z","","","Included","auto","No","11458","0","548864","3777","564099","0.17"
"2025-12-24T15:29:55.573Z","","","Included","auto","No","118908","0","412160","1379","532447","0.26"
"2025-12-24T15:29:17.429Z","","","Included","auto","No","0","237147","0","7134","244281","0.34"
"2025-12-24T15:23:11.046Z","","","Included","auto","No","24920","0","1420032","2590","1447542","0.40"
"2025-12-24T15:21:10.903Z","","","Included","auto","No","21435","0","718592","1321","741348","0.21"
"2025-12-24T15:18:33.280Z","","","Included","auto","No","87513","0","265728","3666","356907","0.20"
"2025-12-24T15:14:15.531Z","","","Included","auto","No","10667","0","470272","1434","482373","0.14"
"2025-12-24T15:09:13.894Z","","","Included","auto","No","7894","0","446464","1004","455362","0.13"
"2025-12-24T15:07:59.988Z","","","Included","auto","No","143743","0","142592","891","287226","0.22"
"2025-12-24T15:00:25.439Z","","","Included","auto","No","136012","0","1577728","22651","1736391","0.70"
"2025-12-24T14:56:14.640Z","","","Included","auto","No","84223","0","101120","3424","188767","0.15"
"2025-12-24T14:46:32.685Z","","","Included","auto","No","4966","0","87296","630","92892","0.03"
"2025-12-24T14:41:03.084Z","","","Included","auto","No","13058","0","151040","1690","165788","0.06"
"2025-12-24T13:55:47.414Z","","","Included","auto","No","164888","0","350208","6435","521531","0.33"
"2025-12-24T13:48:32.333Z","","","Included","auto","No","48520","0","547584","6732","602836","0.24"
"2025-12-24T13:42:36.412Z","","","Included","auto","No","102335","0","416256","9373","527964","0.29"
"2025-12-24T13:35:57.619Z","","","Included","auto","No","70120","0","467712","8760","546592","0.26"
"2025-12-24T13:35:54.401Z","","","Included","auto","No","0","0","0","0","0","0.00"
"2025-12-24T13:32:20.487Z","","","Included","auto","No","219392","0","986880","6917","1213189","0.56"
"2025-12-24T13:27:48.383Z","","","Included","auto","No","151519","0","300800","1865","454184","0.28"
"2025-12-24T12:36:54.017Z","","","Included","auto","No","35932","0","375296","8704","419932","0.19"
"2025-12-24T12:08:32.374Z","","","Included","auto","No","228601","0","125696","7629","361926","0.36"
"2025-12-24T11:28:35.544Z","","","Included","auto","No","68698","26179","352612","15500","462989","0.30"
"2025-12-24T11:11:31.584Z","","","Included","auto","No","32249","0","70656","19845","122750","0.18"
"2025-12-23T16:24:41.728Z","","","Included","auto","No","18603","0","58368","7329","84300","0.08"
"2025-12-23T07:10:47.041Z","","","Included","auto","No","3865","0","277504","783","282152","0.08"
"2025-12-23T07:09:00.781Z","","","Included","auto","No","8653","0","526848","1979","537480","0.15"
"2025-12-23T07:00:11.950Z","","","Included","auto","No","2051","0","182272","591","184914","0.05"
"2025-12-23T06:58:52.197Z","","","Included","auto","No","82732","0","366848","1587","451167","0.20"
